,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
447174757_796513615922342_4639507068913616878_n.jpg,-0.17720743632625904,-0.5216477556925164,0.16673207592011147,-0.9575339581723284,-0.2483308362063292,-0.03341477460336037,-0.0781276550848945,0.002302317177068157,-0.07645799125080859,0.20420285372817118
447174757_796513615922342_4639507068913616878_n.jpg,-0.1757096062589653,-0.5219403256554798,0.1665297869228033,-0.95726557837657,-0.24802936271214507,-0.03525940317590678,-0.07853024227466705,0.0020712191050098363,-0.07639088894275968,0.20489039505159695
447197012_813449234184461_7132412545008586549_n.jpg,-0.41339014050685435,-0.07233482831374265,-0.4030057850684783,-0.7518397229950305,-0.04908101797974028,0.025001233576458858,0.027732576257473482,0.07020935409930039,0.024414432061175464,-0.05581717389792226
447197012_813449234184461_7132412545008586549_n.jpg,-0.413041613164878,-0.07238095942847679,-0.40304548555873154,-0.7517828681140104,-0.04903694851158255,0.02492616142949867,0.027707209811518942,0.07018660823242437,0.024420167232529315,-0.055744085808495374
447297093_833179998175047_207328966466854324_n.jpg,0.07767574144702513,0.6486503407918977,0.3499694077339612,0.27974126867717913,0.4022177063292014,0.052548721885258186,0.019102267484431296,0.36276229165950424,-0.07077685416965436,0.12588847292672917
447297093_833179998175047_207328966466854324_n.jpg,0.07332583750472411,0.6490744301145086,0.3504026126607887,0.2790678144543809,0.4018767831569606,0.050658907115211406,0.019020501454212038,0.3628764533616468,-0.07106353583051984,0.1252730235753761
447246500_752696356767338_1300568005027767656_n.jpg,-0.32793296042876074,-0.3354486813183222,0.6105451278713913,-0.4145454359415747,0.08102062413517871,0.03700141632976045,-0.08540052354864489,0.027224420243821202,0.025694972782344498,0.11608871142491385
447246500_752696356767338_1300568005027767656_n.jpg,-0.32793296042876074,-0.3354486813183222,0.6105451278713913,-0.4145454359415747,0.08102062413517871,0.03700141632976045,-0.08540052354864489,0.027224420243821202,0.025694972782344498,0.11608871142491385
447143933_8359154497432905_5832389857734019331_n.jpg,-0.516374790152654,0.7281305956209301,-0.34307253137694205,-0.11517020358947862,-0.1918280898451105,0.040568878106138795,0.16736118400502284,0.18305524093681697,-0.23976704816875222,0.11526277812746516
447143933_8359154497432905_5832389857734019331_n.jpg,-0.5165276164530334,0.7281552727618582,-0.3430505863634874,-0.11519458807596848,-0.19185515358209565,0.040736598485435545,0.16737386940530022,0.18306379048683954,-0.23972835698030087,0.11527900715192518
413434718_349497901047749_5386906295260527919_n.jpg,-0.20869360292861905,0.23023133144119526,0.1860119988765388,0.19120759132148618,-0.09736087373575722,-0.030398140850309854,0.0424295316700424,0.032378476075269835,-0.21992477840811397,-0.1831765125737289
414697516_1098135391411736_7388267006042547421_n.jpg,0.19174447565440259,-0.6453363054577861,0.35505898282344495,0.6284370231660862,0.27468571764177124,-0.3297625600757803,-0.261142391916585,-0.09832429237321083,0.09379644968488832,-0.33855540906600706
412747051_749107116711317_5892669712814225354_n.jpg,-0.19251935015723168,-0.12528806965710587,0.17282796508894555,0.8140634205891835,0.2951014196141384,0.01679370701721908,-0.11407179276399124,-0.1893611728340209,0.06029604167936164,-0.3246818984794537
413906319_306670182363484_1623580661684960295_n.jpg,-0.10823421968755326,-0.2481300011170732,0.42591483234728306,-0.6782169120671846,-0.013979509471431511,-0.022268205324005776,-0.05954051459642604,0.04519833158352971,-0.1396204756807229,-0.04608231392242839
408244494_337491792367473_5756959912266939292_n.jpg,0.736793854091167,0.3795415733194614,-0.05598537670732276,0.5549361393526177,0.2866840848088029,-0.25705569699357683,-0.03723491541219736,-0.1408777863347627,-0.12809473110633177,0.08167517873547549
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
447104113_984840283117870_3873624891877062784_n.jpg,0.06795090559446185,-0.2536374909523411,-0.20106543470408086,-0.8184273128212927,-0.19974384487514243,-0.05466350332533709,0.00515475151300122,-0.051572505197863404,0.010274440813586454,-0.07735489783598745
447104113_984840283117870_3873624891877062784_n.jpg,0.06795090559446185,-0.2536374909523411,-0.20106543470408086,-0.8184273128212927,-0.19974384487514243,-0.05466350332533709,0.00515475151300122,-0.051572505197863404,0.010274440813586454,-0.07735489783598745
447104113_984840283117870_3873624891877062784_n.jpg,0.06782175063458827,-0.2535412132097736,-0.20101977840092167,-0.8184695591597508,-0.1998731359104103,-0.053157379853253604,0.005370892905218943,-0.051478047879651385,0.010394161094663474,-0.07755471881984313
447104113_984840283117870_3873624891877062784_n.jpg,0.06795090559446185,-0.2536374909523411,-0.20106543470408086,-0.8184273128212927,-0.19974384487514243,-0.05466350332533709,0.00515475151300122,-0.051572505197863404,0.010274440813586454,-0.07735489783598745
447104113_984840283117870_3873624891877062784_n.jpg,0.06863597717394099,-0.2536720962708676,-0.20115047511789463,-0.8183629217561584,-0.1997252632321369,-0.054336864599549554,0.0053383310437548044,-0.05156718926532951,0.010049448803209984,-0.07788123012906302
447518657_791085073115795_7768583223269121923_n.jpg,0.026105519475917802,0.7555196125746998,-0.015384710708170086,-0.03497969722110308,-0.19718176678158553,-0.03763486291179199,0.13609308697156258,0.0011727497414396374,0.12889224752346964,-0.06843739005254366
447518657_791085073115795_7768583223269121923_n.jpg,0.026105519475917802,0.7555196125746998,-0.015384710708170086,-0.03497969722110308,-0.19718176678158553,-0.03763486291179199,0.13609308697156258,0.0011727497414396374,0.12889224752346964,-0.06843739005254366
447518657_791085073115795_7768583223269121923_n.jpg,0.026105519475917802,0.7555196125746998,-0.015384710708170086,-0.03497969722110308,-0.19718176678158553,-0.03763486291179199,0.13609308697156258,0.0011727497414396374,0.12889224752346964,-0.06843739005254366
447518657_791085073115795_7768583223269121923_n.jpg,0.0214622647003009,0.7561578330828104,-0.014727698715241384,-0.03563807259194701,-0.19772021567872516,-0.03501152724247719,0.13627010381363883,0.0013745080140745425,0.1294296025034071,-0.06742902455960825
447518657_791085073115795_7768583223269121923_n.jpg,0.026105519475917802,0.7555196125746998,-0.015384710708170086,-0.03497969722110308,-0.19718176678158553,-0.03763486291179199,0.13609308697156258,0.0011727497414396374,0.12889224752346964,-0.06843739005254366
447469408_486069220444423_5188209603816264877_n.jpg,0.6565465501121748,-0.7923251980880193,0.01959435328753503,-0.02432490949124514,0.021379683692590953,-0.3729167418593304,-0.01640880141238878,-0.08912057309479521,0.06634427830718839,0.1687522507924332
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447469408_486069220444423_5188209603816264877_n.jpg,0.6575120022906024,-0.7923700839834923,0.019512388906298625,-0.024187790144719907,0.021389102132558475,-0.37166768293883373,-0.016238303131925983,-0.08906054882581088,0.06640783356720119,0.16866060393905907
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
447600379_743932257707572_626698253282052354_n.jpg,-0.33792490590742585,-0.7353089516610931,0.23218208039269933,-0.1963151175800245,-0.2373178528362902,-0.04454332151765764,-0.016606079347751317,0.0030662941992513387,0.0826206279946763,0.18086942774286333
447600379_743932257707572_626698253282052354_n.jpg,-0.33733297545770813,-0.7353825805463609,0.23211532655400188,-0.19622060450004702,-0.23726277008983512,-0.044494723673790704,-0.016649427756086622,0.003037789533243738,0.08270437751687926,0.18099080586497335
445227008_1951169905354393_5881264950990217940_n.webp,0.060477917647353295,0.15207322335113022,-0.5966191040328447,0.2538458779828785,-0.257796939619272,-0.010746009324917555,-0.10763301060450055,-0.011062027132739467,-0.06368801887727986,0.001526801548887237
445227008_1951169905354393_5881264950990217940_n.webp,0.060477917647353295,0.15207322335113022,-0.5966191040328447,0.2538458779828785,-0.257796939619272,-0.010746009324917555,-0.10763301060450055,-0.011062027132739467,-0.06368801887727986,0.001526801548887237
445227008_1951169905354393_5881264950990217940_n.webp,0.05489612550960852,0.152683776880511,-0.5959935571288395,0.25299959535191435,-0.25830327572581424,-0.01147348557625909,-0.1076551016812612,-0.010905736232185187,-0.063710686413884,0.0013607733991162002
425535170_1410887066199709_1796322336452480994_n.jpg,1.1177619671491248,-0.1547620430312693,-0.6775342061222847,-0.40534494707145424,-0.02163144030715976,0.04561132321044662,0.024335460818351858,-0.025535766399180797,0.0605066146464926,0.13945050625321606
424812190_936496981255709_5905397311010954122_n.jpg,-0.11911242609437986,0.19604445644972437,-0.3688281806286707,0.15218928514000846,0.005320946192306329,0.08067812377800707,-0.28801171292214817,0.0149044349750365,-0.000436875417879882,0.020749511805566195
445013676_7535594333226934_7662230415125604865_n.webp,-0.20189287851074267,0.16236089923062916,0.5114211916294016,0.4452677184019019,-0.1636833440015755,0.0151039296824853,0.033107724557101134,0.11389740366594656,-0.14971298074411582,-0.08322524857961557
445013676_7535594333226934_7662230415125604865_n.webp,-0.20387480313962508,0.16258886284717544,0.5116393851670384,0.4449562839276724,-0.16389011558249997,0.015012225333663975,0.033137473162689654,0.11397172427764145,-0.14971175561684152,-0.08343608773890507
445222037_18267843985235008_308274847390276969_n.jpg,-0.20325675166891902,0.2876651302134917,-0.05544003697889207,0.27389438673756106,-0.5188642576541219,-0.06083020714547487,0.004140057272598206,0.2097026372490464,-0.1101869158261583,-0.17924932166270666
445369807_18267843994235008_3539341155984573896_n.jpg,0.07434525075702864,0.765345104512411,0.11259300183454725,-0.03776557491260438,-0.28953029761496774,-0.09582561341290094,-0.017910586198030067,0.12544554304584501,-0.20750651341985696,-0.017980985107499445
444154578_18267844003235008_5918738303631240054_n.jpg,-0.056305482138263266,0.4080386625050483,0.24903633659007116,-0.2344563676196237,-0.5037933062866663,-0.12205247968179109,0.04014601196073874,0.1649091996751752,0.007095131462837967,-0.06023940969098052
436329930_397285083285340_6659041276064636907_n.jpg,-0.217364645267881,0.8244377342244431,-0.14145025527856647,0.24836428985013648,-0.4322371874197799,-0.10199869856019735,0.02739423205699319,0.09438535205619125,-0.010406819673894572,-0.07832307555633819
436444415_3587778064773854_1830558143465679575_n.jpg,0.32297174309107085,0.024200883069529663,-0.077256283988925,1.094707181957247,-0.21013087032684072,-0.29357278290343786,0.30550623541458694,0.17557475481542567,-0.010094658892523244,-0.243421020586251
436574624_405301012402426_2140767168493562457_n.jpg,-0.11075291337872151,0.20482470910016665,0.5045994373343389,0.767510062163779,-0.3106961712028151,-0.04832418738475157,-0.0606073773152738,0.019146263994771862,-0.11363608465046587,-0.041069010980150325
419075535_1042304490200407_264683281119352643_n.jpg,-0.16902378984830554,-0.16209155860021646,0.3089893313270694,-0.29918468604195037,0.3694422460223012,0.009890758990884794,0.04439326233172933,0.021408382858286404,0.27762341467656837,0.05232449026279736
447454135_1407260883265376_7608785406140238336_n.jpg,-0.025140897533982742,0.3405340408074317,-0.6554842163939734,0.10099406449083344,0.16214743894091213,0.042411477654118894,-0.2079873565493193,0.17265224633409731,-0.0072307389845696944,0.2429342419857648
398115362_17986891310435467_2347204650678271363_n.jpg,-0.45188545310565986,0.281123993891537,-0.12517323032719269,-0.05306800229318615,0.12989492440996975,0.012528472806617303,-0.06798371845438848,0.02523823145776626,-0.005555439275829414,-0.06095307891798375
447268801_1130434498162664_8972536565504944262_n.jpg,0.8285777640252393,-0.04001880096601599,0.5446547233166814,-0.106679746078378,-0.22043779490396642,-0.42560193092211646,-0.028268135772614084,-0.05219851572064905,-0.004603036835399039,0.0581965700673822
447123156_425628056961381_8091530169615588650_n.jpg,-0.09627066567949966,0.8527066067845329,-0.10523567674885956,0.22713976123661317,-0.21096762825313922,-0.06998152662959167,0.14713638073856233,0.05445954743064976,0.2374547329374398,0.023333243191181935
447194083_325530420589584_1404373335057852064_n.jpg,0.7265775476992931,0.4853304014472068,-0.5454439295075707,0.13848908647728525,-0.06462262667069778,-0.3940543867644731,0.02557986664052997,-0.040113326226463776,0.22799052155509988,-0.0009259622241934111
447268796_469840388903074_3741279620680902270_n.jpg,0.7953734242476189,0.7522369561202176,-0.22226910374148295,0.3602857775236687,-0.10250339688323067,-0.3955433210760709,0.03221678345464692,-0.03654634964893607,0.07714119900579029,0.056833022561556194
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
426029941_954444542872410_5672394454061382487_n.jpg,-0.4582071756422611,-0.07003150904552614,0.3725575034671019,-0.4335423720993943,-0.1817129181938304,0.08484401329734309,-0.07637383777477208,0.05202570526366502,-0.025398846398334608,-0.06261950172621339
408265495_1119854099001818_1156709477664786820_n.jpg,0.9866225772744645,-0.5854635829379314,-0.040885589165792664,0.2072039467131022,-0.02263167393466054,-0.04983509622235954,-0.07313866340888438,-0.07790314610637017,0.06218640724748368,0.12105242244663807
408265495_1119854099001818_1156709477664786820_n.jpg,0.9859076639088981,-0.5854761899262461,-0.04083351369987864,0.2071240151328947,-0.02260547950510599,-0.05120689377172553,-0.0734485317173844,-0.07799389613187373,0.06234286749655915,0.12146573280452772
408265495_1119854099001818_1156709477664786820_n.jpg,0.9864790606588854,-0.5854661060478065,-0.04087513473923266,0.20718788674066857,-0.022626428032037803,-0.050110402249577864,-0.0732008525298898,-0.07792140351812246,0.062217826174864536,0.12113536248527977
408265495_1119854099001818_1156709477664786820_n.jpg,0.9859076639088981,-0.5854761899262461,-0.04083351369987864,0.2071240151328947,-0.02260547950510599,-0.05120689377172553,-0.0734485317173844,-0.07799389613187373,0.06234286749655915,0.12146573280452772
408265495_1119854099001818_1156709477664786820_n.jpg,0.9866225772744645,-0.5854635829379314,-0.040885589165792664,0.2072039467131022,-0.02263167393466054,-0.04983509622235954,-0.07313866340888438,-0.07790314610637017,0.06218640724748368,0.12105242244663807
408265495_1119854099001818_1156709477664786820_n.jpg,0.9864790606588854,-0.5854661060478065,-0.04087513473923266,0.20718788674066857,-0.022626428032037803,-0.050110402249577864,-0.0732008525298898,-0.07792140351812246,0.062217826174864536,0.12113536248527977
444500969_814925486842510_247374699371162267_n.webp,0.06442405998066002,0.3089946542746051,-0.47299229905329154,0.3229241754396137,-0.35857276625704654,-0.10280321239348487,0.03700944219462294,0.12102871834914777,0.022538353742018655,-0.03228364569710881
444500969_814925486842510_247374699371162267_n.webp,0.06442405998066002,0.3089946542746051,-0.47299229905329154,0.3229241754396137,-0.35857276625704654,-0.10280321239348487,0.03700944219462294,0.12102871834914777,0.022538353742018655,-0.03228364569710881
444500969_814925486842510_247374699371162267_n.webp,0.06442405998066002,0.3089946542746051,-0.47299229905329154,0.3229241754396137,-0.35857276625704654,-0.10280321239348487,0.03700944219462294,0.12102871834914777,0.022538353742018655,-0.03228364569710881
444500969_814925486842510_247374699371162267_n.webp,0.06602764796090273,0.30883160563756973,-0.47316266432307535,0.3231641240475378,-0.3584802456406151,-0.10202374754097254,0.03698858431736767,0.1209795552742714,0.02281958689544238,-0.03208391849771457
444500969_814925486842510_247374699371162267_n.webp,0.06442405998066002,0.3089946542746051,-0.47299229905329154,0.3229241754396137,-0.35857276625704654,-0.10280321239348487,0.03700944219462294,0.12102871834914777,0.022538353742018655,-0.03228364569710881
369298753_6397077877057241_1483175374827925275_n.jpg,-0.10480022833469514,0.3491002094225141,-0.31187317863539327,-0.09564527763256962,-0.3089793464934037,0.07771840751845195,-0.2127737939571167,0.08059631724187252,-0.029651338174128777,-0.03706281671512342
397061491_223858103911114_140584261054747490_n.jpg,1.238810256227189,0.002988739636235333,0.1357186338701316,0.9004294687222922,0.03750750630482765,0.4402166877609644,-0.014204730833348259,0.05489941203994727,-0.14136379970405027,-0.10817688749861823
397468857_3566007680384436_3922272720808354130_n.jpg,1.0429279410237555,-0.2810530860642341,0.19306037032255688,0.21649956564712433,0.22156022093176325,-0.0074366012265926025,-0.18910997014110337,0.1122576385475392,-0.015305941945964971,0.022147700016041154
398392958_1123737535731768_8006289991643213076_n.jpg,1.507355045264001,0.1070174532637111,-0.3823985189047586,-0.2771508118192649,-0.0633116392779963,0.6872020036888394,0.037215423746319885,0.10438257554632542,0.002513531615109385,-0.1636758884929807
397461051_744300507520114_4035488412144156954_n.jpg,1.1500295065379422,-0.60717159454611,-0.7375879429936286,0.6639877135492085,-0.04686677566353879,0.5355773123524363,0.03953020355195249,0.1314626605569952,0.046353502615514755,-0.1258022153151537
397439016_352072360683420_8806753285586921526_n.jpg,-0.4855409537800182,-0.3654354094631241,-0.016967102048249482,0.329076713120759,0.34048370787986554,0.11714878962724187,-0.10540024963277382,0.004404775409576321,0.14743776722821444,-0.28156684572164864
397439016_352072360683420_8806753285586921526_n.jpg,-0.48597496106660315,-0.3653609436256679,-0.016935041705582327,0.3289831116561255,0.3403866139605941,0.11734366085249492,-0.10527785364804224,0.0044936156738480774,0.14734390679134016,-0.2821128388917145
397439016_352072360683420_8806753285586921526_n.jpg,-0.4829952053286356,-0.3658102471435201,-0.017230023803527904,0.329536591060935,0.3408580795943639,0.11654573073764693,-0.10580302795213685,0.004144771045839763,0.14781015992826552,-0.28015451887834836
447626962_818957329843559_5563873777847809868_n.jpg,-0.47876616965256535,0.662410398470403,-0.03446239578338126,0.5399991107778719,-0.08050100744194928,0.07820497075875808,0.043704728090131796,0.03831286422913451,-0.13133649879288897,0.09191903808598219
447626962_818957329843559_5563873777847809868_n.jpg,-0.47876616965256535,0.662410398470403,-0.03446239578338126,0.5399991107778719,-0.08050100744194928,0.07820497075875808,0.043704728090131796,0.03831286422913451,-0.13133649879288897,0.09191903808598219
446343139_485817944013472_85990395159179919_n.jpg,-0.32146116766290356,-0.42614862020692157,0.03701881925775365,-0.7939822307562865,-0.07824897227057734,0.03570878435906336,0.08628170821916503,0.060460134896598156,-0.04606271995804404,0.13239364162290057
391481716_277987181812780_935344816362303398_n.jpg,-0.19764067631305293,0.12523158657506164,0.3717018234064733,-0.5404264365115493,0.12070074295444094,-0.002674122224404681,-0.08602512136725615,-0.3251843213246257,0.17030423417428991,-0.10697175755699907
391481716_277987181812780_935344816362303398_n.jpg,-0.19764067631305293,0.12523158657506164,0.3717018234064733,-0.5404264365115493,0.12070074295444094,-0.002674122224404681,-0.08602512136725615,-0.3251843213246257,0.17030423417428991,-0.10697175755699907
393686263_278475714515583_2739866027238027105_n.jpg,-0.4089450578871325,0.2335973143792911,0.8707968506152538,0.30651632297305903,0.34297228007274744,0.05193906933956414,0.24231149319510045,0.12530398151886568,-0.17661502775790605,-0.027445059342379112
447461207_1178430273171146_5753259809928785755_n.jpg,1.2360125182790476,-0.3991385662506363,-0.7790782842227855,0.008433257188119906,0.17997089003538377,0.5459824643162323,0.14595098385885794,-0.058102225864116876,-0.16837862247169857,-0.1477855152772169
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
432111419_366251179609851_6636676184815290100_n.jpg,0.4002825858655166,-0.061032286917585596,-0.8009919512608541,-0.26009262911987874,0.08221056065391819,-0.22409156090278756,0.07146814905854337,-0.028994308498689537,-0.07518663810439424,-0.19803980871641222
447045923_1500121357267396_3601910458850591128_n.jpg,0.08310587931921519,0.6698522710571737,0.21552221170488586,-0.061481584746302706,-0.06909966585438167,-0.030179953409992192,-0.08253679359792092,-0.09234364260875563,-0.036527167919749574,0.000223670605063367
447045923_1500121357267396_3601910458850591128_n.jpg,0.08310587931921519,0.6698522710571737,0.21552221170488586,-0.061481584746302706,-0.06909966585438167,-0.030179953409992192,-0.08253679359792092,-0.09234364260875563,-0.036527167919749574,0.000223670605063367
447045923_1500121357267396_3601910458850591128_n.jpg,0.08310587931921519,0.6698522710571737,0.21552221170488586,-0.061481584746302706,-0.06909966585438167,-0.030179953409992192,-0.08253679359792092,-0.09234364260875563,-0.036527167919749574,0.000223670605063367
447045923_1500121357267396_3601910458850591128_n.jpg,0.07950630462226856,0.6700667861917932,0.21584740857203713,-0.061974988208209646,-0.06914366641223542,-0.0342921158590911,-0.08295249246368938,-0.09237383210503099,-0.037065376842103585,0.0002552170495523327
447067591_1018101803014462_9016683915104480161_n.jpg,-0.07576360368784499,-0.31122864195183253,0.9245931126002943,0.815800985843955,-0.16157244376781502,0.03102960052936973,0.014165600864988793,0.001641035145532311,0.11095242799858845,0.00505751394998133
447067591_1018101803014462_9016683915104480161_n.jpg,-0.07576360368784499,-0.31122864195183253,0.9245931126002943,0.815800985843955,-0.16157244376781502,0.03102960052936973,0.014165600864988793,0.001641035145532311,0.11095242799858845,0.00505751394998133
447067591_1018101803014462_9016683915104480161_n.jpg,-0.07576360368784499,-0.31122864195183253,0.9245931126002943,0.815800985843955,-0.16157244376781502,0.03102960052936973,0.014165600864988793,0.001641035145532311,0.11095242799858845,0.00505751394998133
447067591_1018101803014462_9016683915104480161_n.jpg,-0.07269096100817635,-0.3115126151749772,0.9243222934421464,0.8162820367096689,-0.16137219645549794,0.03319050282828536,0.01414661084010761,0.0014680460553180292,0.11156971519020241,0.006097166975411851
447681148_2102991780067712_7988115362690564279_n.webp,-0.4857122105868267,-0.16204532039921,-0.2835705411781681,-0.3554421553540412,0.23859948829148067,0.10183766850521796,0.09539072422899841,0.020232798133704096,-0.14680225008885986,0.04731128809266692
447681148_2102991780067712_7988115362690564279_n.webp,-0.4877682241434123,-0.16173590252300174,-0.2832990560487122,-0.3557703114131086,0.23830093135288247,0.1031999686249403,0.09559094268212752,0.020368000079315267,-0.14665791583032461,0.047199414343234776
447869957_381842191535651_6001994165563468761_n.webp,-0.4801951070520355,-0.18566853369323527,-0.7095726120561301,-0.15771308745308113,0.05844173993426389,0.04142987851981313,0.015995545930521337,0.1537247448898666,-0.13476458418376872,0.08728475936007034
447869957_381842191535651_6001994165563468761_n.webp,-0.4801951070520355,-0.18566853369323527,-0.7095726120561301,-0.15771308745308113,0.05844173993426389,0.04142987851981313,0.015995545930521337,0.1537247448898666,-0.13476458418376872,0.08728475936007034
447620611_906999291257507_7684561421610554562_n.webp,-0.6298838055296644,0.049620369102525645,-0.565912588568861,0.5455936896425604,-0.014787683272086674,0.0510669040425245,-0.19377189558977634,-0.06849869211175191,0.11927984554888739,0.031720907857502284
447620611_906999291257507_7684561421610554562_n.webp,-0.6299160210831215,0.04960652546277569,-0.5659251533021692,0.5455866540077793,-0.014762815293307249,0.05057436726226372,-0.19378660893824956,-0.06850045889176487,0.11914879265707294,0.03157023604901856
425174137_433755832312120_4414207384821265376_n.jpg,0.39043273575708365,-0.16162746919015467,-0.03701661304476652,0.3113962514567421,-0.24382930941961153,-0.17537181093379806,-0.02515532285921603,0.013376798993044246,-0.30813361670216993,-0.3133942255822236
425174137_433755832312120_4414207384821265376_n.jpg,0.39152334854305876,-0.16183700815762608,-0.03714030342152308,0.3116114041555896,-0.24360547964328028,-0.1763754886586701,-0.025487610245064546,0.013194797733374654,-0.30793612756372657,-0.3125095581035359
445227008_1951169905354393_5881264950990217940_n.webp,0.060477917647353295,0.15207322335113022,-0.5966191040328447,0.2538458779828785,-0.257796939619272,-0.010746009324917555,-0.10763301060450055,-0.011062027132739467,-0.06368801887727986,0.001526801548887237
