,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
446350674_1487609608494671_2684105724929803000_n.jpg,0.33725490196078434,0.30980392156862746,0.3058823529411765,0.21607886254787445,0.0963333323597908,0.5333333333333333,0.4627450980392157,0.35294117647058826,0.11501531302928925,0.10205555707216263,0.24313725490196078,0.21176470588235294,0.21176470588235294,0.1639939844608307,0.10744444280862808,0.7216043472290039,0.5061251521110535,0.0,0.0,0.0,0.8487566113471985,0.3407120704650879,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0
328712193_527050592605431_8852510526506020317_n.jpg,0.9215686274509803,0.9058823529411765,0.8784313725490196,0.32033661007881165,0.041999999433755875,0.43529411764705883,0.30196078431372547,0.2196078431372549,0.03657633811235428,0.06969230622053146,0.796078431372549,0.7686274509803922,0.7411764705882353,0.21095553040504456,0.031948719173669815,0.8941032886505127,0.8735936880111694,0.8209972381591797,0.7875929474830627,0.7783776521682739,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0
398607097_732297528940196_6322932511970923256_n.jpg,0.6313725490196078,0.08627450980392157,0.10588235294117647,0.24890117347240448,0.03614379093050957,0.4392156862745098,0.10980392156862745,0.043137254901960784,0.041270188987255096,0.008300653658807278,0.4627450980392157,0.6941176470588235,0.3607843137254902,0.041031286120414734,0.11326797306537628,0.9779077768325806,0.9761291742324829,0.9751223921775818,0.9569388031959534,0.9298931360244751,0.6159020662307739,0.03421783447265625,0.5774327516555786,0.0458221435546875,0.5756055116653442,0.09162425994873047,1.0,0.1,1.0,0.0
447104113_984840283117870_3873624891877062784_n.jpg,0.7803921568627451,0.7568627450980392,0.807843137254902,0.2807290852069855,0.04546666517853737,0.6823529411764706,0.5607843137254902,0.5843137254901961,0.16581940650939941,0.1703999936580658,0.08235294117647059,0.0392156862745098,0.0392156862745098,0.02889571152627468,0.005266666878014803,0.9197556376457214,0.8603555560112,0.773056149482727,0.7113917469978333,0.5035682916641235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
447518657_791085073115795_7768583223269121923_n.jpg,0.7450980392156863,0.7176470588235294,0.7568627450980392,0.4807669222354889,0.009333333000540733,0.27450980392156865,0.16470588235294117,0.1843137254901961,0.1309674084186554,0.05806666612625122,0.6823529411764706,0.6509803921568628,0.6901960784313725,0.10571885108947754,0.01073333341628313,0.8638771176338196,0.8414698243141174,0.7689087986946106,0.7538564205169678,0.6006355285644531,0.5810849070549011,0.023162841796875,0.5684807300567627,0.013551712036132812,0.5500221252441406,0.0089263916015625,1.0,0.1,1.0,0.0
447469408_486069220444423_5188209603816264877_n.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142622947692871,0.8313493728637695,0.6887639760971069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447600379_743932257707572_626698253282052354_n.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763240814208984,0.9752995371818542,0.9074326157569885,0.8240025043487549,0.7308251261711121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432111419_366251179609851_6636676184815290100_n.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8268603682518005,0.8134948015213013,0.6063952445983887,0.5870765447616577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446100083_1013556460112714_6365335521483350070_n.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472900629043579,0.8527156710624695,0.8181841969490051,0.5767576694488525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446118177_434761909162565_1386798061574142049_n.jpg,0.8156862745098039,0.7568627450980392,0.7372549019607844,0.4989587068557739,0.07806666940450668,0.6745098039215687,0.615686274509804,0.6,0.12211483716964722,0.03999999910593033,0.6784313725490196,0.6,0.5411764705882353,0.0831158235669136,0.018066667020320892,0.9685840010643005,0.9063078761100769,0.8067314028739929,0.7238407135009766,0.6805204749107361,0.6364071369171143,0.25689697265625,0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0
446116230_3238622226446541_6641316022125777316_n.jpg,0.7686274509803922,0.7333333333333333,0.7372549019607844,0.28475481271743774,0.07240000367164612,0.5411764705882353,0.44313725490196076,0.23921568627450981,0.0904088020324707,0.04740000143647194,0.6941176470588235,0.6509803921568628,0.6313725490196078,0.14089035987854004,0.07653333246707916,0.9699958562850952,0.8487230539321899,0.7735564112663269,0.7356744408607483,0.7143676280975342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
408265495_1119854099001818_1156709477664786820_n.jpg,0.35294117647058826,0.30196078431372547,0.2823529411764706,0.21147823333740234,0.3165777921676636,0.6549019607843137,0.6078431372549019,0.6,0.14127103984355927,0.012266666628420353,0.3843137254901961,0.3137254901960784,0.2549019607843137,0.10495904088020325,0.15800000727176666,0.8592883944511414,0.8251102566719055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0
309608950_479868857489004_3125870052042910076_n.jpg,0.12156862745098039,0.2,0.08235294117647059,0.11884807795286179,0.0786111131310463,0.3607843137254902,0.30980392156862746,0.08627450980392157,0.10346709936857224,0.055666666477918625,0.7294117647058823,0.7803921568627451,0.796078431372549,0.07763732224702835,0.13183332979679108,0.9629296660423279,0.9561178684234619,0.9241483807563782,0.8486649394035339,0.6992956399917603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,0.0
446111722_898476922291660_384118819105704082_n.jpg,0.7803921568627451,0.7647058823529411,0.6352941176470588,0.4956654906272888,0.04573333263397217,0.10196078431372549,0.0784313725490196,0.050980392156862744,0.009454951621592045,0.012933333404362202,0.6431372549019608,0.6313725490196078,0.49019607843137253,0.2158631682395935,0.02759999968111515,0.8460758328437805,0.8206861615180969,0.6331150531768799,0.5863021016120911,0.5156170725822449,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0
422009587_395990109594563_4241643536608264268_n.jpg,0.8588235294117647,0.7450980392156863,0.37254901960784315,0.3072163164615631,0.08927777409553528,0.09411764705882353,0.08627450980392157,0.07058823529411765,0.002526555908843875,0.07361111044883728,0.8156862745098039,0.7411764705882353,0.4745098039215686,0.2395661175251007,0.1601666659116745,0.9139160513877869,0.8209580779075623,0.7593061327934265,0.7115460634231567,0.6303293704986572,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
333170563_163540439864560_1578178415085354618_n.jpg,0.2196078431372549,0.3176470588235294,0.5529411764705883,0.18010884523391724,0.006555555388331413,0.403921568627451,0.47058823529411764,0.592156862745098,0.11660914123058319,0.011777778156101704,0.592156862745098,0.6274509803921569,0.6196078431372549,0.08800973743200302,0.05188889056444168,0.9700327515602112,0.925786554813385,0.9068363904953003,0.8705902099609375,0.7020076513290405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
334490076_108172248855231_2807118836952851289_n.jpg,0.7254901960784313,0.3607843137254902,0.34901960784313724,0.3788999021053314,0.06738889217376709,0.9019607843137255,0.6666666666666666,0.6941176470588235,0.06406284868717194,0.11366666853427887,0.043137254901960784,0.03137254901960784,0.0196078431372549,0.030886594206094742,0.3272777795791626,0.6860098242759705,0.6718113422393799,0.5809988379478455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
446346271_3354806974825200_6950499188592193631_n.webp,0.7019607843137254,0.3764705882352941,0.09803921568627451,0.21410821378231049,0.05386430770158768,0.8431372549019608,0.5450980392156862,0.25098039215686274,0.16165132820606232,0.05516224354505539,0.5647058823529412,0.24705882352941178,0.00784313725490196,0.18531560897827148,0.05451327562332153,0.9586101174354553,0.924529492855072,0.9105198979377747,0.8665746450424194,0.7608469128608704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
447045750_1433121490652885_2768526376644003202_n.webp,0.4235294117647059,0.48627450980392156,0.3607843137254902,0.15352416038513184,0.01117794495075941,0.4235294117647059,0.28627450980392155,0.18823529411764706,0.11727235466241837,0.17278195917606354,0.33725490196078434,0.32941176470588235,0.23921568627450981,0.11632481962442398,0.0362907275557518,0.9438973665237427,0.8975756764411926,0.8449646234512329,0.8382322788238525,0.7514156103134155,0.6950453519821167,0.4289875030517578,0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0
447174757_1186004665910205_7030394858497242714_n.webp,0.28627450980392155,0.34901960784313724,0.24313725490196078,0.16796660423278809,0.011077694594860077,0.3254901960784314,0.30980392156862746,0.2235294117647059,0.10022267699241638,0.03879699110984802,0.23137254901960785,0.20784313725490197,0.12941176470588237,0.09250208735466003,0.07393483817577362,0.942993700504303,0.9053776860237122,0.7589458227157593,0.7057223320007324,0.695759654045105,0.7239150404930115,0.41295719146728516,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
447102199_1139080947311013_4117930554504482041_n.webp,0.25882352941176473,0.33725490196078434,0.21568627450980393,0.19919729232788086,0.0175939854234457,0.42745098039215684,0.2901960784313726,0.19607843137254902,0.08256939053535461,0.1835087686777115,0.23137254901960785,0.20784313725490197,0.12549019607843137,0.0814378559589386,0.060150377452373505,0.9303010106086731,0.9074031114578247,0.720748245716095,0.684639036655426,0.665033757686615,0.7038401365280151,0.42789793014526367,0.5051475763320923,0.0487518310546875,0.0,0.0,1.0,0.1,1.0,0.0
441365276_480145911009899_3724607995495781469_n.jpg,0.3843137254901961,0.3176470588235294,0.21568627450980393,0.15751789510250092,0.09257777780294418,0.9490196078431372,0.9176470588235294,0.807843137254902,0.09760759770870209,0.0568888895213604,0.25882352941176473,0.19215686274509805,0.10196078431372549,0.13920526206493378,0.07831110805273056,0.9784330725669861,0.9729818105697632,0.9624653458595276,0.8706885576248169,0.7719858288764954,0.5655442476272583,0.11000251770019531,0.5604715943336487,0.09226179122924805,0.5599691271781921,0.12624168395996094,1.0,0.1,1.0,0.0
441363557_1151780019602326_4244521880675352979_n.jpg,0.6745098039215687,0.6039215686274509,0.4745098039215686,0.09026586264371872,0.07813332974910736,0.3058823529411765,0.1607843137254902,0.09019607843137255,0.0600893460214138,0.10631111264228821,0.7254901960784313,0.7843137254901961,0.3843137254901961,0.016485508531332016,0.003777777776122093,0.9766722917556763,0.9272688031196594,0.7974739074707031,0.6637392044067383,0.6609017252922058,0.7068877816200256,0.2626209259033203,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
441371360_958514732446037_288895706177057030_n.jpg,0.24313725490196078,0.19607843137254902,0.09803921568627451,0.15385307371616364,0.08568888902664185,0.596078431372549,0.6196078431372549,0.33725490196078434,0.027201570570468903,0.006399999838322401,0.3764705882352941,0.3215686274509804,0.21568627450980393,0.13299934566020966,0.08240000158548355,0.9778542518615723,0.935096800327301,0.8341171145439148,0.7672520279884338,0.6742952466011047,0.6854538917541504,0.3310670852661133,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
441271183_375773901450141_5564594838113695765_n.jpg,0.47058823529411764,0.2901960784313726,0.08235294117647059,0.2118983417749405,0.040622223168611526,0.6352941176470588,0.41568627450980394,0.12549019607843137,0.10453367233276367,0.01728888973593712,0.984313725490196,0.8705882352941177,0.6313725490196078,0.04840337857604027,0.025555554777383804,0.9792656898498535,0.9537720680236816,0.9217273592948914,0.8301042914390564,0.7647305727005005,0.6675381064414978,0.7018876075744629,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
403894842_1324641628417746_469131207700986796_n.jpg,0.7803921568627451,0.5411764705882353,0.37254901960784315,0.21490271389484406,0.009555555880069733,0.7372549019607844,0.403921568627451,0.22745098039215686,0.10591188818216324,0.0033777777571231127,0.10588235294117647,0.07058823529411765,0.058823529411764705,0.02837187610566616,0.1078222244977951,0.9723250269889832,0.9577677249908447,0.9330090880393982,0.9036465287208557,0.8609792590141296,0.663262665271759,0.1810455322265625,0.631271481513977,0.15511703491210938,0.0,0.0,1.0,0.0,1.0,0.0
446130230_452759040736418_4973561229692033114_n.webp,0.5764705882352941,0.4588235294117647,0.2784313725490196,0.25833001732826233,0.041533924639225006,0.5764705882352941,0.4235294117647059,0.25098039215686274,0.13804109394550323,0.018879055976867676,0.5411764705882353,0.4470588235294118,0.3176470588235294,0.136106476187706,0.04159292206168175,0.9789326190948486,0.974846601486206,0.9696748852729797,0.8853703141212463,0.8135906457901001,0.6847344040870667,0.27603912353515625,0.6230148077011108,0.11029815673828125,0.5476723909378052,0.2813529968261719,1.0,0.0,1.0,0.0
447616353_345237421648474_4409424521616205954_n.webp,0.4235294117647059,0.4588235294117647,0.4588235294117647,0.5715929865837097,0.1659587025642395,0.3254901960784314,0.35294117647058826,0.35294117647058826,0.36138075590133667,0.111209437251091,0.2,0.21568627450980393,0.19607843137254902,0.03302573785185814,0.03598820045590401,0.8572857975959778,0.7395772933959961,0.639313280582428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
436076752_820512486615898_2762793552557127301_n.webp,0.5529411764705883,0.4745098039215686,0.11764705882352941,0.17900687456130981,0.04990196228027344,0.6705882352941176,0.6,0.20784313725490197,0.14352160692214966,0.019411765038967133,0.5372549019607843,0.47058823529411764,0.24313725490196078,0.12302741408348083,0.04411764815449715,0.9317420125007629,0.9255863428115845,0.8423970937728882,0.744208812713623,0.7201940417289734,0.6302306056022644,0.32225894927978516,0.5883669853210449,0.07602310180664062,0.5708353519439697,0.0606842041015625,1.0,0.0,1.0,0.0
434730255_966502301496586_6462874636454372429_n.webp,0.2,0.34509803921568627,0.4666666666666667,0.15798528492450714,0.042500000447034836,0.2784313725490196,0.30980392156862746,0.17647058823529413,0.017681729048490524,0.11372222006320953,0.12156862745098039,0.21568627450980393,0.3137254901960784,0.15374697744846344,0.03283333405852318,0.9885843992233276,0.9743024706840515,0.9637656211853027,0.8927746415138245,0.8458290696144104,0.5652471780776978,0.17589569091796875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
446111722_898476922291660_384118819105704082_n.jpg,0.7803921568627451,0.7647058823529411,0.6352941176470588,0.4956654906272888,0.04573333263397217,0.10196078431372549,0.0784313725490196,0.050980392156862744,0.009454951621592045,0.012933333404362202,0.6431372549019608,0.6313725490196078,0.49019607843137253,0.2158631682395935,0.02759999968111515,0.8460758328437805,0.8206861615180969,0.6331150531768799,0.5863021016120911,0.5156170725822449,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0
408849781_371806205254094_8643228993060648557_n.jpg,0.8980392156862745,0.8588235294117647,0.7411764705882353,0.31207066774368286,0.011309524066746235,0.5254901960784314,0.4470588235294118,0.3764705882352941,0.09796607494354248,0.06333333253860474,0.3607843137254902,0.37254901960784315,0.4745098039215686,0.0328117311000824,0.04136904701590538,0.9709764122962952,0.9444339871406555,0.901840090751648,0.8623508810997009,0.8578328490257263,0.6918759346008301,0.05642509460449219,0.6784897446632385,0.0537109375,0.6702609062194824,0.04998779296875,0.9,0.0,1.0,0.0
446100735_864672765468689_7144141399814287962_n.webp,0.25882352941176473,0.32941176470588235,0.4235294117647059,0.2581392526626587,0.12536872923374176,0.24313725490196078,0.35294117647058826,0.3176470588235294,0.16436627507209778,0.1343952864408493,0.3686274509803922,0.47843137254901963,0.5764705882352941,0.11495021730661392,0.06324483454227448,0.9675579071044922,0.9282713532447815,0.6958210468292236,0.6270686388015747,0.5700922012329102,0.6812909245491028,0.07929611206054688,0.6729166507720947,0.08349609375,0.6675545573234558,0.20134782791137695,1.0,0.0,1.0,0.0
404619428_898566735137485_3109340878639158721_n.jpg,0.5764705882352941,0.22745098039215686,0.12549019607843137,0.37180495262145996,0.031111111864447594,0.4549019607843137,0.27450980392156865,0.21176470588235294,0.09096401929855347,0.035999998450279236,0.3764705882352941,0.30980392156862746,0.2901960784313726,0.08960317820310593,0.23662222921848297,0.904954195022583,0.8877586722373962,0.884522557258606,0.7994282841682434,0.6584680676460266,0.5520190000534058,0.6185989379882812,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0
444789922_996354202004377_4848644349887793082_n.webp,0.21568627450980393,0.19215686274509805,0.19607843137254902,0.16252213716506958,0.10126651078462601,0.9607843137254902,0.6784313725490196,0.7686274509803922,0.07173895835876465,0.00216497085057199,0.5803921568627451,0.4117647058823529,0.45098039215686275,0.045726872980594635,0.00432994170114398,0.895784318447113,0.8259678483009338,0.7995129227638245,0.6429418921470642,0.5875265002250671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
445270446_1132245131383381_4936527847145918938_n.webp,0.21568627450980393,0.20392156862745098,0.18823529411764706,0.10826381295919418,0.05747997388243675,0.5254901960784314,0.47058823529411764,0.3843137254901961,0.08387444168329239,0.008335137739777565,0.9215686274509803,0.9137254901960784,0.8980392156862745,0.04321056976914406,0.010608356446027756,0.726364016532898,0.6535757780075073,0.5995066165924072,0.5985549092292786,0.5880621671676636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
445376057_6927818983984250_3068643180596726154_n.webp,0.21568627450980393,0.18823529411764706,0.19215686274509805,0.2927708327770233,0.11685429513454437,0.8745098039215686,0.7176470588235294,0.7568627450980392,0.04464120417833328,0.0037886989302933216,0.8274509803921568,0.5333333333333333,0.615686274509804,0.041497666388750076,0.0019484737422317266,0.9649900794029236,0.9166781306266785,0.8075575828552246,0.713391125202179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
445316071_1470324563877882_5471217676368251983_n.webp,0.8156862745098039,0.5215686274509804,0.6,0.21271587908267975,0.026087896898388863,0.09803921568627451,0.0784313725490196,0.09411764705882353,0.12008634954690933,0.8156527280807495,0.6941176470588235,0.396078431372549,0.47058823529411764,0.12647421658039093,0.0210543405264616,0.9022374749183655,0.7164639234542847,0.698740541934967,0.5127193331718445,0.0,0.6230676770210266,0.05815887451171875,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
445413771_1539780170216678_8794492078375600176_n.webp,0.7294117647058823,0.5568627450980392,0.6352941176470588,0.19650928676128387,0.014938298612833023,0.10588235294117647,0.08235294117647059,0.08627450980392157,0.13907277584075928,0.8157609701156616,0.2235294117647059,0.18823529411764706,0.2,0.13546016812324524,0.08697769790887833,0.9359908103942871,0.8910641074180603,0.8866810202598572,0.7052438259124756,0.599014401435852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
445373258_1407051616681856_3424456837312786336_n.webp,0.8274509803921568,0.5294117647058824,0.6431372549019608,0.17182312905788422,0.005466551054269075,0.10196078431372549,0.0784313725490196,0.08627450980392157,0.14864034950733185,0.8094284534454346,0.7294117647058823,0.5647058823529412,0.6313725490196078,0.13582062721252441,0.011311972513794899,0.9279823899269104,0.9035758972167969,0.8067305088043213,0.7026475071907043,0.5819417834281921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
444795616_823495133171574_5770462871367947795_n.webp,0.9137254901960784,0.4666666666666667,0.611764705882353,0.14471350610256195,0.007036155089735985,0.9529411764705882,0.6509803921568628,0.7725490196078432,0.14125867187976837,0.010012989863753319,0.20392156862745098,0.3803921568627451,0.06274509803921569,0.03601113706827164,0.044760771095752716,0.9651097059249878,0.8622981905937195,0.8527485728263855,0.6614437103271484,0.5979130864143372,0.5017095804214478,0.058956146240234375,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
435261529_265387733306505_5288867382192643669_n.webp,0.43529411764705883,0.4666666666666667,0.49019607843137253,0.11550816893577576,0.03422222286462784,0.4117647058823529,0.4980392156862745,0.2235294117647059,0.09642159193754196,0.09133332967758179,0.3058823529411765,0.33725490196078434,0.3568627450980392,0.10121151059865952,0.03905555605888367,0.9627804160118103,0.9369827508926392,0.7284064888954163,0.7086286544799805,0.6595550775527954,0.6635034084320068,0.5865492820739746,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
418781535_1059537361982224_199993082870416780_n.jpg,0.615686274509804,0.4235294117647059,0.21568627450980393,0.15654316544532776,0.007644444238394499,0.7647058823529411,0.7568627450980392,0.7764705882352941,0.1170586496591568,0.07786666601896286,0.792156862745098,0.5725490196078431,0.26666666666666666,0.06771048903465271,0.0025777777191251516,0.7721661329269409,0.7652254700660706,0.7251495122909546,0.7023550271987915,0.6792427897453308,0.5855152010917664,0.4078693389892578,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0
403756279_2304259293108942_6566007857676534252_n.jpg,0.25098039215686274,0.18823529411764706,0.12156862745098039,0.12185347080230713,0.01541950087994337,0.09411764705882353,0.07450980392156863,0.06274509803921569,0.09879396855831146,0.031292516738176346,0.592156862745098,0.6274509803921569,0.615686274509804,0.06959845125675201,0.02213151939213276,0.9173921942710876,0.8503811955451965,0.7930465936660767,0.7640377879142761,0.7182695269584656,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0
432111419_366251179609851_6636676184815290100_n.jpg,0.7098039215686275,0.611764705882353,0.5058823529411764,0.2666940689086914,0.22822222113609314,0.403921568627451,0.12156862745098039,0.050980392156862744,0.10958205908536911,0.01144444476813078,0.11372549019607843,0.058823529411764705,0.0392156862745098,0.009577280841767788,0.008611110970377922,0.8268603682518005,0.8134948015213013,0.6063952445983887,0.5870765447616577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0
426029941_954444542872410_5672394454061382487_n.jpg,0.6196078431372549,0.6078431372549019,0.6352941176470588,0.19250620901584625,0.08438888937234879,0.7568627450980392,0.7411764705882353,0.596078431372549,0.12367115914821625,0.08866667002439499,0.41568627450980394,0.48627450980392156,0.3333333333333333,0.045374784618616104,0.014833332970738411,0.9743690490722656,0.9680045247077942,0.9655621647834778,0.9609503746032715,0.9526818990707397,0.5491520166397095,0.15236663818359375,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0
442463367_941223651127109_3524963207010418270_n.webp,0.16862745098039217,0.23529411764705882,0.11372549019607843,0.12261167913675308,0.08972222357988358,0.23529411764705882,0.48627450980392156,0.6941176470588235,0.12006744742393494,0.02500000037252903,0.19607843137254902,0.3254901960784314,0.43529411764705883,0.11006839573383331,0.02405555546283722,0.9888108372688293,0.9613199830055237,0.9557564854621887,0.8625630140304565,0.7413204908370972,0.7105910778045654,0.39783525466918945,0.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0
436307978_2317752461905714_5794138977406830981_n.webp,0.12941176470588237,0.23137254901960785,0.34901960784313724,0.15479223430156708,0.02288888953626156,0.23529411764705882,0.48627450980392156,0.6980392156862745,0.13915233314037323,0.02544444426894188,0.26666666666666666,0.35294117647058826,0.19607843137254902,0.1100204735994339,0.07494444400072098,0.9891093969345093,0.9574477076530457,0.9549445509910583,0.8064385056495667,0.750383734703064,0.6241877675056458,0.40945959091186523,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0
444500969_814925486842510_247374699371162267_n.webp,0.30980392156862746,0.49411764705882355,0.47843137254901963,0.3616979122161865,0.04951111227273941,0.08627450980392157,0.09019607843137255,0.08235294117647059,0.09295228868722916,0.29857778549194336,0.30196078431372547,0.49411764705882355,0.5411764705882353,0.13579104840755463,0.008844444528222084,0.929465115070343,0.9167766571044922,0.6880494356155396,0.5343309640884399,0.5158758163452148,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0
447229145_999657608544191_4967987185054311852_n.webp,0.5333333333333333,0.6313725490196078,0.4980392156862745,0.39057496190071106,0.015275590121746063,0.10588235294117647,0.08627450980392157,0.06666666666666667,0.04036353901028633,0.5813648104667664,0.4235294117647059,0.5176470588235295,0.3607843137254902,0.2033853530883789,0.017007874324917793,0.9790995121002197,0.8890644907951355,0.7300654053688049,0.6596115827560425,0.5733259916305542,0.6624663472175598,0.3847832679748535,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
447775096_1784866105252472_5985079509971167484_n.jpg,0.2196078431372549,0.22745098039215686,0.1411764705882353,0.15661880373954773,0.2776991128921509,0.4745098039215686,0.47058823529411764,0.43529411764705883,0.14336949586868286,0.09244837611913681,0.6039215686274509,0.6,0.5568627450980392,0.11902222782373428,0.03976401314139366,0.9690592885017395,0.9123128056526184,0.8495922088623047,0.8236032724380493,0.8148608207702637,0.8133333921432495,0.4749755859375,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0
403927160_816578746886308_2074570545039446544_n.webp,0.45098039215686275,0.29411764705882354,0.2196078431372549,0.06872595101594925,0.052400000393390656,0.7568627450980392,0.6235294117647059,0.27058823529411763,0.06297105550765991,0.012666666880249977,0.615686274509804,0.4,0.22745098039215686,0.05889995023608208,0.03324444591999054,0.9701395630836487,0.9542761445045471,0.9433187246322632,0.7845098972320557,0.7341803312301636,0.547446072101593,0.15140533447265625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
404269988_1029766314946614_4598527661016759475_n.webp,0.8274509803921568,0.7803921568627451,0.6509803921568628,0.08903057873249054,0.05524444580078125,0.47843137254901963,0.2784313725490196,0.12549019607843137,0.07717953622341156,0.02782222256064415,0.30196078431372547,0.17254901960784313,0.10588235294117647,0.05440843477845192,0.046888887882232666,0.9634525775909424,0.9171523451805115,0.9026798605918884,0.7767493724822998,0.7436478734016418,0.6833587288856506,0.08285903930664062,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0
403913202_2161304880867317_5332843837039611455_n.webp,0.2980392156862745,0.3411764705882353,0.19607843137254902,0.17971673607826233,0.06773333251476288,0.22745098039215686,0.23529411764705882,0.13333333333333333,0.123772032558918,0.1413777768611908,0.3607843137254902,0.5176470588235295,0.12156862745098039,0.03926190733909607,0.018622221425175667,0.967532217502594,0.9665696024894714,0.9517977833747864,0.9296914935112,0.8568354249000549,0.626859188079834,0.06241607666015625,0.5680108070373535,0.031585693359375,0.555130124092102,0.09896087646484375,0.5,0.0,1.0,0.0
403804554_894646048934271_7696429751957082131_n.webp,0.6235294117647059,0.6509803921568628,0.4,0.1384359896183014,0.08942221850156784,0.25882352941176473,0.18823529411764706,0.09803921568627451,0.06922677904367447,0.028844444081187248,0.41568627450980394,0.33725490196078434,0.1450980392156863,0.04921012371778488,0.018622221425175667,0.974606990814209,0.9651128649711609,0.9621071815490723,0.9502480626106262,0.852529764175415,0.6432833671569824,0.06275177001953125,0.6334433555603027,0.088623046875,0.6280062794685364,0.0433349609375,0.8,0.0,1.0,0.0
404071737_3630570587189915_4749481857579890998_n.webp,0.5725490196078431,0.6392156862745098,0.22745098039215686,0.21384067833423615,0.058577775955200195,0.6392156862745098,0.6078431372549019,0.4980392156862745,0.09388988465070724,0.053244445472955704,0.27450980392156865,0.3607843137254902,0.08627450980392157,0.08624175190925598,0.07897777855396271,0.9685983657836914,0.9607635736465454,0.9333415627479553,0.7816967964172363,0.7524445652961731,0.5223532915115356,0.0672607421875,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.0
403867178_733215641467681_5935726950002737362_n.webp,0.2823529411764706,0.35294117647058826,0.08235294117647059,0.12580406665802002,0.06679999828338623,0.9294117647058824,0.9254901960784314,0.7803921568627451,0.0780707448720932,0.04884444549679756,0.5254901960784314,0.4588235294117647,0.25098039215686274,0.07431041449308395,0.040622223168611526,0.9748882055282593,0.974818766117096,0.9712274074554443,0.9540395140647888,0.8325762748718262,0.5042799711227417,0.038249969482421875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
